"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts"
"2507-1","Fire Temple",2011,1175,435,"Ninjago",NA,NA,14926,NA,1,1,"3626bpr0748","Minifig Head with White Goatee, Moustache and Eyebrows and Brown Age Lines Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2507-1","Fire Temple",2011,1175,435,"Ninjago",NA,NA,14926,NA,1,1,"3626bpr0781","Minifig Head with Red Eyes, White Teeth and Silver Wrinkles Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF","Unknown",1
"2507-1","Fire Temple",2011,1175,435,"Ninjago",NA,NA,14926,NA,1,1,"3626bpr0782","Minifig Head Dual Sided - Female Red Lips / Red Veil over Mouth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"2507-1","Fire Temple",2011,1175,435,"Ninjago",NA,NA,14926,NA,1,1,"93065pr0001","Minifig Head Modified - Skeleton with Gray Helmet Print",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"2507-1","Fire Temple",2011,1175,435,"Ninjago",NA,NA,14926,NA,1,1,"93067pr01","Minifig Head Modified Skeleton, Lower Jaw with Ninjago Cracked Dark Red Skull Print",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"2507-1","Fire Temple",2011,1175,435,"Ninjago",NA,NA,14926,NA,1,1,"93068pr0001","Minifig Head Modified Skeleton, Upper Jaw with Forehead Nails Print",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"2508-1","Blacksmith Shop",2011,189,435,"Ninjago",NA,NA,2565,NA,1,1,"3626bpr0744","Minifig Head Male - Black Eyebrows, White Pupils, Frown, Scar Across Left Eye Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2508-1","Blacksmith Shop",2011,189,435,"Ninjago",NA,NA,2565,NA,1,1,"93065pr0001","Minifig Head Modified - Skeleton with Gray Helmet Print",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"2509-1","Earth Dragon Defense",2011,226,435,"Ninjago",NA,NA,12508,NA,1,1,"3626bpr0745","Minifig Head Male - Raised Bushy Eyebrows, White Pupils, Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2509-1","Earth Dragon Defense",2011,226,435,"Ninjago",NA,NA,12508,NA,1,1,"93066pr0001","Minifig Head Modified - Skull with Red Eyes, Cracks and Worm Print",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"251-1","Windmill with Miller and his Wife",1974,90,364,"Building Set with People",NA,NA,12225,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"251-1","Windmill with Miller and his Wife",1974,90,364,"Building Set with People",NA,NA,12225,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2516-1","Ninja Training Outpost",2011,46,435,"Ninjago",NA,NA,755,NA,1,1,"3626bpr0745","Minifig Head Male - Raised Bushy Eyebrows, White Pupils, Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2518-1","Nuckal's ATV",2011,174,435,"Ninjago",NA,NA,3184,NA,1,1,"3626bpr0744","Minifig Head Male - Black Eyebrows, White Pupils, Frown, Scar Across Left Eye Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2518-1","Nuckal's ATV",2011,174,435,"Ninjago",NA,NA,3184,NA,1,1,"93064pr0001","Minifig Head Modified - Skeleton with Tan Spikes and Metal Eyepatch Print",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"2520-1","Battle Arena",2011,462,435,"Ninjago",NA,NA,4369,NA,1,1,"3626bpr0745","Minifig Head Male - Raised Bushy Eyebrows, White Pupils, Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2520-1","Battle Arena",2011,462,435,"Ninjago",NA,NA,4369,NA,1,1,"3626bpr0752a","Minifig Head - Skull Cracked with Red Eyes and Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"252-1","Locomotive with Driver & Passenger",1974,115,364,"Building Set with People",NA,NA,16352,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"252-1","Locomotive with Driver & Passenger",1974,115,364,"Building Set with People",NA,NA,16352,NA,1,1,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2521-1","Lightning Dragon Battle",2011,643,435,"Ninjago",NA,NA,2371,NA,4,4,"3626bpr0494","Minifig Head Skull Evil with Scowl Black Print, Red Eyes Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",4
"2521-1","Lightning Dragon Battle",2011,643,435,"Ninjago",NA,NA,2371,NA,1,1,"3626bpr0746","Minifig Head Male - Scarred Eyebrow, White Pupils, Brown Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2521-1","Lightning Dragon Battle",2011,643,435,"Ninjago",NA,NA,2371,NA,1,1,"3626bpr0748","Minifig Head with White Goatee, Moustache and Eyebrows and Brown Age Lines Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2521-1","Lightning Dragon Battle",2011,643,435,"Ninjago",NA,NA,2371,NA,1,1,"3626bpr0751a","Minifig Head - Cracked Skull with Metal Plates Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"2521-1","Lightning Dragon Battle",2011,643,435,"Ninjago",NA,NA,2371,NA,1,1,"93065pr0001","Minifig Head Modified - Skeleton with Gray Helmet Print",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"2531-1","Rescue Helicopter and Jeep",1998,99,83,"Town","Classic Town","Recreation",8560,NA,1,1,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2531-1","Rescue Helicopter and Jeep",1998,99,83,"Town","Classic Town","Recreation",8560,NA,1,1,"3626bp05","Minifig Head Male Standard Grin and Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"253-2","Helicopter and Pilot",1975,49,364,"Building Set with People",NA,NA,3301,NA,1,1,"685px2","Homemaker Figure Head with Eyes, Glasses and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2532-1","Aircraft and Ground Crew",1998,142,68,"Town","Classic Town","Airport",4425,NA,2,2,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2
"2532-1","Aircraft and Ground Crew",1998,142,68,"Town","Classic Town","Airport",4425,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"254-1","Family",1975,94,364,"Building Set with People",NA,NA,9644,NA,2,2,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2
"254-1","Family",1975,94,364,"Building Set with People",NA,NA,9644,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"255-2","Farming Scene",1975,120,364,"Building Set with People",NA,NA,6728,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"255-2","Farming Scene",1975,120,364,"Building Set with People",NA,NA,6728,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2554-1","Formula 1 Pit Stop",1998,172,82,"Town","Classic Town","Race",13905,NA,5,5,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",5
"256-1","Police Officers and Motorcycle",1976,85,364,"Building Set with People",NA,NA,3557,NA,3,3,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3
"258-1","Zoo with Baseboard",1976,472,364,"Building Set with People",NA,NA,7124,NA,3,3,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3
"258-1","Zoo with Baseboard",1976,472,364,"Building Set with People",NA,NA,7124,NA,1,1,"685px2","Homemaker Figure Head with Eyes, Glasses and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"258-1","Zoo with Baseboard",1976,472,364,"Building Set with People",NA,NA,7124,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"258-1","Zoo with Baseboard",1976,472,364,"Building Set with People",NA,NA,7124,NA,1,1,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2584-1","Biker Bob",1998,22,85,"Town","Classic Town","Traffic",10175,NA,1,1,"3626bpb0098","Minifig Head Glasses with Silver Sunglasses and Goatee Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2585-1","Handcar",1998,27,236,"Train","9V",NA,4629,NA,1,1,"3626bp03","Minifig Head Moustache Pointed with Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2585-1","Handcar",1998,27,236,"Train","9V",NA,4629,NA,1,1,"3626bpx19","Minifig Head Male Bangs and Freckles Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2585-1","Handcar",1998,27,236,"Train","9V",NA,4629,NA,1,1,"3626bpx77","Minifig Head Male Mask Red with Eyeholes and Moustache Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2586-1","Chess King",1998,26,186,"Castle",NA,NA,5052,NA,1,1,"3626bpx23","Minifig Head Moustache Curly, Spiky Beard under Mouth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"261-1","Bathroom",1979,179,405,"Homemaker",NA,NA,9679,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"261-1","Bathroom",1979,179,405,"Homemaker",NA,NA,9679,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"263-1","Kitchen Set",1974,173,405,"Homemaker",NA,NA,2257,NA,2,2,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2
"264-1","Living Room Set",1974,241,405,"Homemaker",NA,NA,12256,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"264-1","Living Room Set",1974,241,405,"Homemaker",NA,NA,12256,NA,1,1,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"265-1","Bathroom",1974,147,405,"Homemaker",NA,NA,6051,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"266-1","Child's Bedroom",1974,147,405,"Homemaker",NA,NA,6464,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"268-1","Family Room",1979,251,405,"Homemaker",NA,NA,8391,NA,3,3,"3626a","Minifig Head Plain [Solid Stud]",59,"Minifig Heads",FALSE,47,"Trans-Clear","#FCFCFC",TRUE,"#000000","Unknown",3
"268-1","Family Room",1979,251,405,"Homemaker",NA,NA,8391,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2
"268-1","Family Room",1979,251,405,"Homemaker",NA,NA,8391,NA,1,1,"685px2","Homemaker Figure Head with Eyes, Glasses and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"268-1","Family Room",1979,251,405,"Homemaker",NA,NA,8391,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"269-1","Kitchen",1979,210,405,"Homemaker",NA,NA,12169,NA,1,1,"3626a","Minifig Head Plain [Solid Stud]",59,"Minifig Heads",FALSE,47,"Trans-Clear","#FCFCFC",TRUE,"#000000","Unknown",1
"269-1","Kitchen",1979,210,405,"Homemaker",NA,NA,12169,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"269-1","Kitchen",1979,210,405,"Homemaker",NA,NA,12169,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"269-1","Kitchen",1979,210,405,"Homemaker",NA,NA,12169,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"269-1","Kitchen",1979,210,405,"Homemaker",NA,NA,12169,NA,1,1,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271601-1","Lance",2016,14,605,"Nexo Knights",NA,NA,12529,NA,1,1,"3626cpr1783","Minifig Head Dual Sided Dark Tan Eyebrows, Cheek Lines, Smile with Right Eye Closed / Smile with Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271603-1","Robin and Horse",2016,23,605,"Nexo Knights",NA,NA,16327,NA,1,1,"3626cpr1786","Minifig Head Brown Eyebrows, Raised Eyebrow, Freckles, Crookes Smile [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271605-1","Lava Warrior",2016,12,605,"Nexo Knights",NA,NA,10516,NA,1,1,"3626cpr1818","Minifig Head Alien with Black Thin Eyebrows, Yellow Eyes, Dark Red Spots, Fangs Print [Hollow Stud]",59,"Minifig Heads",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF","Unknown",1
"271608-1","Kid Clay",2016,18,605,"Nexo Knights",NA,NA,15562,NA,1,1,"3626cpr1782","Minifig Head Dual Sided Black Thick Eyebrows, White Pupils, Orange Chin Dimple, Thin Line Smile / Open Mouth Angry print [ Hollow Stud ]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271608-1","Kid Clay",2016,18,605,"Nexo Knights",NA,NA,15562,NA,1,1,"3626cpr1785","Minifig Head Dual Sided Alien Robot Yellow Eyes, Mask with Metal Bolts, Closed Mouth / Open Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF","Unknown",1
"271611-1","Pilot Bot",2016,13,605,"Nexo Knights",NA,NA,6414,NA,1,1,"3626cpr1785","Minifig Head Dual Sided Alien Robot Yellow Eyes, Mask with Metal Bolts, Closed Mouth / Open Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF","Unknown",1
"271712-1","Clay and Training Stand",2017,18,605,"Nexo Knights",NA,NA,17291,NA,1,1,"3626cpr1782","Minifig Head Dual Sided Black Thick Eyebrows, White Pupils, Orange Chin Dimple, Thin Line Smile / Open Mouth Angry print [ Hollow Stud ]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271714-1","Robin",2017,19,605,"Nexo Knights",NA,NA,17907,NA,1,1,"3626cpr1786","Minifig Head Brown Eyebrows, Raised Eyebrow, Freckles, Crookes Smile [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271716-1","Gargoyle",2017,12,605,"Nexo Knights",NA,NA,23544,NA,1,1,"3626cpr2065","Minifig Head Dual Sided Alien Yellow Eyes, Dark Purple Rock Teeth, Smile/Angry",59,"Minifig Heads",FALSE,379,"Sand Blue","#6074A1",FALSE,"#FFFFFF","Unknown",1
"271718-1","Aaron",2017,14,605,"Nexo Knights",NA,NA,23545,NA,1,1,"3626cpr1781","Minifig Head Dual Sided Dark Orange Eyebrows and Goatee, Freckles, Scars, Determined / Smile with Teeth, Eyes Closed Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"271720-1","Macy",2017,8,605,"Nexo Knights",NA,NA,27369,NA,1,1,"3626cpr1780","MINI HEAD NO. 1780",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271722-1","LEGO Stone Giant with Flying Machine Set",2017,19,605,"Nexo Knights",NA,NA,25411,NA,1,1,"3626cpr2065","Minifig Head Dual Sided Alien Yellow Eyes, Dark Purple Rock Teeth, Smile/Angry",59,"Minifig Heads",FALSE,379,"Sand Blue","#6074A1",FALSE,"#FFFFFF","Unknown",1
"2718-1","Aircraft and Ground Crew",2001,142,68,"Town","Classic Town","Airport",8761,NA,2,2,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2
"2718-1","Aircraft and Ground Crew",2001,142,68,"Town","Classic Town","Airport",8761,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271825-1","Aaron",2018,15,605,"Nexo Knights",NA,NA,25529,NA,1,1,"3626cpr1781","Minifig Head Dual Sided Dark Orange Eyebrows and Goatee, Freckles, Scars, Determined / Smile with Teeth, Eyes Closed Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"271826-1","Fred",2018,10,605,"Nexo Knights",NA,NA,27371,NA,1,1,"3626cpr2445","Minifig Head Dual Sided Alien Red Eyes, Lime Circuitry, Fangs, Cybernetic Implants on Back",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"271827-1","Cyber-Snapper",2018,23,605,"Nexo Knights",NA,NA,27372,NA,1,1,"3626cpr2446","Minifig Head Dual Sided Alien Lime and White eyes, Teeth Grin",59,"Minifig Heads",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF","Unknown",1
"271828-1","Lance",2018,12,605,"Nexo Knights",NA,NA,27373,NA,1,1,"3626cpr1783","Minifig Head Dual Sided Dark Tan Eyebrows, Cheek Lines, Smile with Right Eye Closed / Smile with Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271829-1","Clay Foil Pack",2018,15,605,"Nexo Knights",NA,NA,31017,NA,1,1,"3626cpr1782","Minifig Head Dual Sided Black Thick Eyebrows, White Pupils, Orange Chin Dimple, Thin Line Smile / Open Mouth Angry print [ Hollow Stud ]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271830-1","King’s Guard",2018,17,605,"Nexo Knights",NA,NA,31015,NA,1,1,"3626cpr2291","Minifig, Head Dual Sided Balaclava, Orange Face, Dark Red Eyebrows and Cheek Lines, Firm / Gritted Teeth Print - Stud Recessed",59,"Minifig Heads",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF","Unknown",1
"271831-1","Macy",2018,21,605,"Nexo Knights",NA,NA,31014,NA,1,1,"3626cpr1780","MINI HEAD NO. 1780",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"271832-1","VanByter foil pack",2018,7,605,"Nexo Knights",NA,NA,31356,NA,1,1,"3626cpr2445","Minifig Head Dual Sided Alien Red Eyes, Lime Circuitry, Fangs, Cybernetic Implants on Back",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"276-1","Doctor's Office",1977,94,405,"Homemaker",NA,NA,12218,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"276-1","Doctor's Office",1977,94,405,"Homemaker",NA,NA,12218,NA,1,1,"685px2","Homemaker Figure Head with Eyes, Glasses and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2769-1","Aircraft and Boat",1999,99,83,"Town","Classic Town","Recreation",9835,NA,1,1,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2769-1","Aircraft and Boat",1999,99,83,"Town","Classic Town","Recreation",9835,NA,1,1,"3626bpx78","Minifig Head Moustache Thick Angry and Long Hair and Stubble Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"277-1","Fireplace",1977,86,405,"Homemaker",NA,NA,5606,NA,4,4,"3626a","Minifig Head Plain [Solid Stud]",59,"Minifig Heads",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF","Unknown",4
"277-1","Fireplace",1977,86,405,"Homemaker",NA,NA,5606,NA,5,5,"3626a","Minifig Head Plain [Solid Stud]",59,"Minifig Heads",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF","Unknown",5
"277-1","Fireplace",1977,86,405,"Homemaker",NA,NA,5606,NA,1,1,"685p01","Maxifig Head with Face Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2774-1","Airshow (Red Tiger)",1999,141,68,"Town","Classic Town","Airport",7168,NA,1,1,"3626bp03","Minifig Head Moustache Pointed with Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"2774-1","Airshow (Red Tiger)",1999,141,68,"Town","Classic Town","Airport",7168,NA,1,1,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"2774-1","Airshow (Red Tiger)",1999,141,68,"Town","Classic Town","Airport",7168,NA,1,1,"3626bp07","Minifig Head with Freckle Nose and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
