"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex"
"40120-1","Valentine's Day Dinner",2015,114,232,"Seasonal","Valentine",NA,5005,NA,3,3,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"40120-1","Valentine's Day Dinner",2015,114,232,"Seasonal","Valentine",NA,5005,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40120-1","Valentine's Day Dinner",2015,114,232,"Seasonal","Valentine",NA,5005,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,4,4,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,2,2,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,1,1,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,14,"Yellow","#F2CD37",FALSE,"#000000"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,3,3,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,29,"Bright Pink","#E4ADC8",FALSE,"#FFFFFF"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,1,1,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,29,"Bright Pink","#E4ADC8",FALSE,"#FFFFFF"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,3,3,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000"
"40121-1","Painting Easter Eggs",2015,157,229,"Seasonal","Easter",NA,2613,NA,1,1,"95342pr0001","Chicken with Black Eyes and Red Comb Print",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,2,2,"15279","Plant, Grass Stem with Bar Hole [3.2mm]",28,"Plants and Animals",FALSE,326,"Olive Green","#9B9A5A",FALSE,"#FFFFFF"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,3,3,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,326,"Olive Green","#9B9A5A",FALSE,"#FFFFFF"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,1,1,"30103","Bat",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,1,1,"30238","Spider",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,3,3,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,191,"Bright Light Orange","#F8BB3D",FALSE,"#FFFFFF"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,191,"Bright Light Orange","#F8BB3D",FALSE,"#FFFFFF"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"40122-1","Trick or Treat",2015,133,230,"Seasonal","Halloween",NA,14543,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"40123-1","Thanksgiving Feast",2015,158,231,"Seasonal","Thanksgiving",NA,10182,NA,3,3,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF"
"40123-1","Thanksgiving Feast",2015,158,231,"Seasonal","Thanksgiving",NA,10182,NA,1,1,"33051","Plant, Apple",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40123-1","Thanksgiving Feast",2015,158,231,"Seasonal","Thanksgiving",NA,10182,NA,1,1,"33183","Plant, Carrot Top",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40123-1","Thanksgiving Feast",2015,158,231,"Seasonal","Thanksgiving",NA,10182,NA,1,1,"33183","Plant, Carrot Top",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40123-1","Thanksgiving Feast",2015,158,231,"Seasonal","Thanksgiving",NA,10182,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40123-1","Thanksgiving Feast",2015,158,231,"Seasonal","Thanksgiving",NA,10182,NA,2,2,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40124-1","Winter Fun",2015,107,227,"Seasonal","Christmas",NA,6106,NA,1,1,"16606pat0001","Dog Husky with Black Eyes, Black Nose Print and Marbled Dark Bluish Gray Ears and Back Pattern",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"40124-1","Winter Fun",2015,107,227,"Seasonal","Christmas",NA,6106,NA,1,1,"2435","Plant, Pine Tree - Small 2 x 2 x 4",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40124-1","Winter Fun",2015,107,227,"Seasonal","Christmas",NA,6106,NA,1,1,"33183","Plant, Carrot Top",28,"Plants and Animals",TRUE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"40124-1","Winter Fun",2015,107,227,"Seasonal","Christmas",NA,6106,NA,1,1,"33183","Plant, Carrot Top",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"40124-1","Winter Fun",2015,107,227,"Seasonal","Christmas",NA,6106,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40124-1","Winter Fun",2015,107,227,"Seasonal","Christmas",NA,6106,NA,3,3,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40125-1","Santa's Visit",2015,167,227,"Seasonal","Christmas",NA,9868,NA,1,1,"13786pr0002","Cat Standing New Style with Dark Tan Chest and Muzzle, Brown Stripes, and Bright Pink Nose Print",28,"Plants and Animals",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF"
"40133-1","Monthly Mini Model Build August 2015 - Kangaroo",2015,49,409,"LEGO Brand Store","Monthly Mini Model Build",NA,6385,NA,1,1,"40379","Dinosaur Tail End Section",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"40135-1","Monthly Mini Model Build October 2015 - Angler Fish",2015,29,409,"LEGO Brand Store","Monthly Mini Model Build",NA,10945,NA,1,1,"55236","Spiky Vine / Tail [aka Bionicle Spine]",28,"Plants and Animals",FALSE,27,"Lime","#BBE90B",FALSE,"#000000"
"40135-1","Monthly Mini Model Build October 2015 - Angler Fish",2015,29,409,"LEGO Brand Store","Monthly Mini Model Build",NA,10945,NA,2,2,"6133","Dragon Wing",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"40138-1","Christmas Train",2015,233,227,"Seasonal","Christmas",NA,15595,NA,1,1,"2435","Plant, Pine Tree - Small 2 x 2 x 4",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40138-1","Christmas Train",2015,233,227,"Seasonal","Christmas",NA,15595,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40138-1","Christmas Train",2015,233,227,"Seasonal","Christmas",NA,15595,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40138-1","Christmas Train",2015,233,227,"Seasonal","Christmas",NA,15595,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,31,"Lavender","#E1D5ED",FALSE,"#000000"
"40138-1","Christmas Train",2015,233,227,"Seasonal","Christmas",NA,15595,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,31,"Lavender","#E1D5ED",FALSE,"#000000"
"40139-1","Gingerbread House",2015,277,228,"Seasonal","Christmas","Creator",10773,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,31,"Lavender","#E1D5ED",FALSE,"#000000"
"40139-1","Gingerbread House",2015,277,228,"Seasonal","Christmas","Creator",10773,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"40139-1","Gingerbread House",2015,277,228,"Seasonal","Christmas","Creator",10773,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,31,"Lavender","#E1D5ED",FALSE,"#000000"
"40139-1","Gingerbread House",2015,277,228,"Seasonal","Christmas","Creator",10773,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40139-1","Gingerbread House",2015,277,228,"Seasonal","Christmas","Creator",10773,NA,2,2,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"40139-1","Gingerbread House",2015,277,228,"Seasonal","Christmas","Creator",10773,NA,3,3,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40140-1","Flower Cart",2015,75,23,"Creator","Basic Model",NA,12487,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"40140-1","Flower Cart",2015,75,23,"Creator","Basic Model",NA,12487,NA,3,3,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,31,"Lavender","#E1D5ED",FALSE,"#000000"
"40140-1","Flower Cart",2015,75,23,"Creator","Basic Model",NA,12487,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,31,"Lavender","#E1D5ED",FALSE,"#000000"
"40140-1","Flower Cart",2015,75,23,"Creator","Basic Model",NA,12487,NA,3,3,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"40140-1","Flower Cart",2015,75,23,"Creator","Basic Model",NA,12487,NA,4,4,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40140-1","Flower Cart",2015,75,23,"Creator","Basic Model",NA,12487,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"40140-1","Flower Cart",2015,75,23,"Creator","Basic Model",NA,12487,NA,2,2,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40140-1","Flower Cart",2015,75,23,"Creator","Basic Model",NA,12487,NA,6,6,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40141-1","Bricktober Hotel",2015,203,157,"Modular Buildings","Bricktober",NA,12391,NA,2,2,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"40141-1","Bricktober Hotel",2015,203,157,"Modular Buildings","Bricktober",NA,12391,NA,12,12,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40141-1","Bricktober Hotel",2015,203,157,"Modular Buildings","Bricktober",NA,12391,NA,2,2,"89522","Horn (Unicorn)",28,"Plants and Animals",FALSE,378,"Sand Green","#A0BCAC",FALSE,"#FFFFFF"
"40142-1","Bricktober Train Station",2015,180,157,"Modular Buildings","Bricktober",NA,4091,NA,7,7,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40143-1","Bricktober Bakery",2015,234,157,"Modular Buildings","Bricktober",NA,13751,NA,4,4,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40144-1","Bricktober Toys R Us Store",2015,164,157,"Modular Buildings","Bricktober",NA,13753,NA,2,2,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40148-1","Year Of The Sheep",2015,99,206,"Seasonal",NA,NA,6504,NA,2,2,"30176","Plant, Round 1 x 1 - 3 Bamboo Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40148-1","Year Of The Sheep",2015,99,206,"Seasonal",NA,NA,6504,NA,2,2,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"40154-1","Pencil Holder",2015,176,301,"Other",NA,NA,4304,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40154-1","Pencil Holder",2015,176,301,"Other",NA,NA,4304,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"40154-1","Pencil Holder",2015,176,301,"Other",NA,NA,4304,NA,3,3,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000"
"40154-1","Pencil Holder",2015,176,301,"Other",NA,NA,4304,NA,1,1,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,14,"Yellow","#F2CD37",FALSE,"#000000"
"40156-1","Organiser",2015,171,494,"Friends",NA,NA,8143,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"40156-1","Organiser",2015,171,494,"Friends",NA,NA,8143,NA,8,8,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"40156-1","Organiser",2015,171,494,"Friends",NA,NA,8143,NA,2,2,"40379","Dinosaur Tail End Section",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"40158-1","Pirates Chess Set",2015,855,154,"Pirates","Pirates III",NA,10599,NA,3,3,"10884","Plant, Leaves 6 x 5 Swordleaf with Clip  (thick open O clip)",28,"Plants and Animals",FALSE,27,"Lime","#BBE90B",FALSE,"#000000"
"40158-1","Pirates Chess Set",2015,855,154,"Pirates","Pirates III",NA,10599,NA,2,2,"2546pat0001","Bird Parrot Marbled Green Pattern",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40158-1","Pirates Chess Set",2015,855,154,"Pirates","Pirates III",NA,10599,NA,2,2,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"40158-1","Pirates Chess Set",2015,855,154,"Pirates","Pirates III",NA,10599,NA,1,1,"30176","Plant, Round 1 x 1 - 3 Bamboo Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40158-1","Pirates Chess Set",2015,855,154,"Pirates","Pirates III",NA,10599,NA,1,1,"33085","Plant, Banana",28,"Plants and Animals",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000"
"40158-1","Pirates Chess Set",2015,855,154,"Pirates","Pirates III",NA,10599,NA,1,1,"33320","Frog",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40158-1","Pirates Chess Set",2015,855,154,"Pirates","Pirates III",NA,10599,NA,1,1,"40234","Rat",28,"Plants and Animals",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF"
"40161-1","What Am I?",2016,536,502,"Gear","Game",NA,3615,NA,2,2,"64648","Fish [Anti-Stud Mouth]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,3,3,"19119","Plant, Flower Stem with Bar and 6 Stems",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,1,1,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,27,"Lime","#BBE90B",FALSE,"#000000"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,2,2,"30176","Plant, Round 1 x 1 - 3 Bamboo Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,8,8,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,31,"Lavender","#E1D5ED",FALSE,"#000000"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,5,"Dark Pink","#C870A0",FALSE,"#FFFFFF"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,3,3,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,5,"Dark Pink","#C870A0",FALSE,"#FFFFFF"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,7,7,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,2,2,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,31,"Lavender","#E1D5ED",FALSE,"#000000"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,1,1,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"40165-1","Minifigure Wedding Favor Set",2016,91,408,"LEGO Brand Store",NA,NA,16170,NA,3,3,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"40170-1","Build My City Accessory Set",2017,102,62,"Town","City","Supplemental",19194,NA,1,1,"33051","Plant, Apple",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40170-1","Build My City Accessory Set",2017,102,62,"Town","City","Supplemental",19194,NA,1,1,"33085","Plant, Banana",28,"Plants and Animals",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000"
"40170-1","Build My City Accessory Set",2017,102,62,"Town","City","Supplemental",19194,NA,1,1,"33172","Plant, Carrot",28,"Plants and Animals",FALSE,25,"Orange","#FE8A18",FALSE,"#FFFFFF"
"40170-1","Build My City Accessory Set",2017,102,62,"Town","City","Supplemental",19194,NA,1,1,"33320","Frog",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40170-1","Build My City Accessory Set",2017,102,62,"Town","City","Supplemental",19194,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"40170-1","Build My City Accessory Set",2017,102,62,"Town","City","Supplemental",19194,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40170-1","Build My City Accessory Set",2017,102,62,"Town","City","Supplemental",19194,NA,4,4,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40170-1","Build My City Accessory Set",2017,102,62,"Town","City","Supplemental",19194,NA,1,1,"6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40175-1","Police Road Block Mission",2017,58,61,"Town","City","Police",20916,NA,1,1,"6064","Plant, Bush 2 x 2 x 4",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40177-1","City Jungle Explorer Kit",2017,37,614,"Town","City","Jungle",24770,NA,1,1,"30115","Snake",28,"Plants and Animals",FALSE,27,"Lime","#BBE90B",FALSE,"#000000"
"40177-1","City Jungle Explorer Kit",2017,37,614,"Town","City","Jungle",24770,NA,2,2,"30176","Plant, Round 1 x 1 - 3 Bamboo Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"40178-1","Iconic VIP Set",2017,205,408,"LEGO Brand Store",NA,NA,20277,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40178-1","Iconic VIP Set",2017,205,408,"LEGO Brand Store",NA,NA,20277,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40178-1","Iconic VIP Set",2017,205,408,"LEGO Brand Store",NA,NA,20277,NA,2,2,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40178-1","Iconic VIP Set",2017,205,408,"LEGO Brand Store",NA,NA,20277,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"40180-1","Bricktober Theater",2014,164,157,"Modular Buildings","Bricktober",NA,10918,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40180-1","Bricktober Theater",2014,164,157,"Modular Buildings","Bricktober",NA,10918,NA,2,2,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40181-1","Bricktober Pizza Place",2014,139,157,"Modular Buildings","Bricktober",NA,953,NA,1,1,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"40181-1","Bricktober Pizza Place",2014,139,157,"Modular Buildings","Bricktober",NA,953,NA,4,4,"33291","Plant, Plate Round 1 x 1 with Flower Edge [4 Petals]",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
