"part_num","name","part_cat_id"
"51265","Duplo Garbage Can [Dustbin]",4
"51268","Duplo Axe / Tomahawk",4
"51269","Duplo Shovel / Spade with 'D' Handle",4
"51275","Duplo Dirt Compactor with Black Base and Handles",4
"51288","Duplo Door 1 x 4 x 4 with Rounded Top and Handle - Castle",4
"51289pr0001","Duplo Telephone, with Keypad and Display Print",4
"512p01","Electric Train 12V Level Crossing Sign with Red/White Print",32
"51342","Dragon Wing 19 x 11",28
"51342pat0001","Dragon Wing 19 x 11, Trans-Black Trailing Edge",28
"51342pat0002","Dragon Wing 19 x 11 - Orange Trailing Edge Pattern",28
"51342pat0003","Dragon Wing 19 x 11 - Dark Red Trailing Edge Pattern",28
"51342pat0004","Dragon Wing 19 x 11 - Bright Light Orange Marbled Trailing Edge and Pearl Light Gray Leading Edge",28
"51342pat0006a","Dragon Wing 19 x 11, Dark Green Trailing Edge",28
"51342pat0007","Dragon Wing 19 x 11, Trans-Red Trailing Edge",28
"51342pat0008","Dragon Wing 19 x 11, Red Trailing Edge",28
"51342pat0010","Dragon Wing 19 x 11, Trans-Dark Pink Trailing Edge",28
"51342pat0011","Dragon Wing 19 x 11 with Marbled Trans-Bright Green Trailing Edge",28
"51342pat0014","Dragon Wing 19 x 11 with Marbled Trans-Purple Trailing Edge",28
"51345","Tail, Merman / Mermaid",61
"51345pr0001","Minifig Tail - Merman / Mermaid with White Scales Print",61
"51345pr0002","Minifig Tail - Merman / Mermaid with Silver Scales Print",61
"51345pr01","Tail, Merman / Mermaid with Set 4762 Print",61
"51377","Wheel 30.4 x 14 Spoked",29
"51378","Wheel Technic Street Bike [8420]",29
"51379","Tyre Technic Street Bike Wide, Rear [8420]",29
"51380","Tyre Technic Street Bike Narrow, Front [8420]",29
"51383","Duplo Building Roof Support",4
"51385","Duplo Roof Section 8 x 8 x 8, with Door Opening",4
"51509","Clikits Icon - 11mm Base - Polished (Transparent Colors Only)",48
"51542","Baseplate Raised 32 x 48 x 6 with Level Front",1
"51546","Duplo Train Locomotive Cabin Roof 2 x 4 Studs",4
"51547","Duplo Train Cab / Tender Base",4
"51547pr0001","Duplo Train Cab / Tender Base With Red Door (Thomas & Friends Gordon) Print",4
"51547pr0002","Duplo Train Cab / Tender Base with ""Salty 2991"" and Warning Bars print",4
"51547pr0003","Duplo Train Cab / Tender Base with Black Door Lines Spencer",4
"51547pr0004","Duplo Train Cab / Tender Base with Black Lines Print Spencer",4
"51547pr0005","Duplo Train Cab / Tender Base 4 x 4 x 1.5 with Thomas & Friends Percy Print",4
"51547pr0006","Duplo Train Cab / Tender Base with Bottom Tube and Thomas & Friends Toby #7 Print",4
"51547pr0007","Duplo Train Cab / Tender Base with Bottom Tube, and Thomas & Friends Gordon #4 Print",4
"51547pr0008","Duplo Train Cab / Tender Base with Bottom Tube, and Thomas & Friends Stanley Print",4
"51547pr0009","Duplo Train Cab / Tender Base Thomas & Friends James #5 Print",4
"51547pr0010","Duplo Train Cab / Tender Base Thomas & Friends James Print",4
"51547pr0011","Duplo Train Cab / Tender Base, Thomas & Friends Thomas, No. 1 Print",4
"51547pr0012","Duplo Train Cab / Tender Base with Red Train and Stripe, and '83578' Print",4
"51547pr0013","Duplo Train Cab / Tender Base with Bottom Tube and '52088' Locomotive Print",4
"51547pr0014","Duplo Train Cab / Tender Base with Bottom Tube and '50422' Print",4
"51548pr0001","Duplo Train Cab, Upper Section with Thomas & Friends Toby Print",4
"51548pr0002","Duplo Train Cab Upper Section, with 'Cargo' Print",4
"51548pr0003","Duplo Train Cab Upper Section with Axe, Ladder & Fire Print",4
"51548pr0004","Duplo Train Cab Upper Section with Carriage Print",4
"51548pr0005","Duplo Train Cab, Upper Section with Thomas & Friends Spencer Print",4
"51553pr0001","Duplo Train Locomotive Front with Three Yellow Headlights Print",4
"51557","Duplo Train Tipper 2 x 4 with Curved Sides (Skip)",4
"51558","Duplo Train Tipper Holder 4 x 8 (Skip Holder)",4
"51559","Duplo Bridge Girder",4
"51560","Duplo Train Track Switcher with Red Switch",4
"51573","SKIRT, NO. 175",24
"51574","ADULT FIGURE, NO. 91",24
"51585","ADULT FIGURE, NO. 92",24
"51595","Baseplate 16 x 16 Driveway",1
"51595p01","Baseplate 16 x 16 Driveway with Grey Drive Print",1
"51595p02","Baseplate 16 x 16 Driveway with Grey Drive/White Stripes Print",1
"51635","Technic Bionicle Minifig Toa Metru Whenua",41
"51636","Technic Bionicle Minifig Toa Metru Matau",41
"51637","Technic Bionicle Minifig Toa Metru Vakama",41
"51638","Technic Bionicle Minifig Toa Metru Nokama",41
"51639","Technic Bionicle Minifig Toa Metru Onewa",41
"51640","Technic Bionicle Minifig Toa Metru Nuju",41
"51641","Minifig Bionicle Mini Staff (Nokama)",41
"51642","Minifig Bionicle Mini Staff (Onewa)",41
"51643","Bionicle Mini Staff (Nuju)",41
"51644","Bionicle Mini Staff (Matau)",41
"51645","Minifig Bionicle Mini Staff (Vakama)",41
"51663","Bionicle Mini Staff (Whenua)",41
"51674","Clikits Icon - Shell 2 x 2 with Hole",48
"51675","Clikits Icon, Shell 2 x 2 with Pin",48
"51675pr0001","Clikits Icon, Shell 2 x 2 with Pin, Bright Light Blue Highlights Print",48
"51675pr0002","Clikits Icon, Shell 2 x 2 with Pin, Bright Light Orange Highlights Print",48
"51686","Clikits Child's Ring - Wide Band with Hole in Top",48
"51689","Varactyl Head 'Boga'",28
"51695","Duplo Building Wall 1 x 8 x 8 with Door Opening - Castle",4
"51697","Duplo Building Wall 1 x 8 x 8 with Window Opening - Castle",4
"51698","Duplo Plate 3 x 4 x 2 1/3 Rampart",4
"51702","Duplo Door Sliding Grille 6 x 7",4
"51703","Duplo Wave (Fire, Water, Flame) 2 x 1 x 5 with Non-Marbled Tip",4
"51703pr0001","Duplo Wave (Fire, Water, Flame) 2 x 1 x 5 with Marbled Bright Light Orange Tip",4
"51703pr0002","Duplo Wave (Fire, Water, Flame) 2 x 1 x 5 with Marbled White Tip",4
"51704","Duplo Brick 2 x 10 x 2 Arch",4
"51704pr0001","Duplo Brick 2 x 10 x 2 Arch with Gold Vines with Leaves and 'C' in Shield print",4
"51704pr0002","Duplo Brick 2 x 10 x 2 Arch with Ornaments and Shield Print",4
"51704pr0003","Duplo Brick 2 x 10 x 2 Arch with Car Wash Logo and Red Arrows Print",4
"51704pr0004","Duplo Brick 2 x 10 x 2 Arch with Stonework Print",4
"51704pr0005","Duplo Brick 2 x 10 x 2 Arch, with Girder Print",4
"51704pr0006","Duplo Brick 2 x 10 x 2 Arch with Red and Yellow 'CIRCUS' Print",4
"51705","Duplo Plate 8 x 8 with Trap Door Opening",4
"51706","Duplo Trap Door Grate 4 x 4",4
"51708","Duplo Flagpole / Antenna 1 x 9",4
"51714","Duplo Sword, Thick",4
"51725","Duplo Flag Wavy 2 x 5",4
"51725pr0001","Duplo Flag Wavy 2 x 5 with Castle Dragon Print",4
"51725pr0002","Duplo Flag Wavy 2 x 5 with Lion and Crown Print",4
"51725pr0003","Duplo Flag 2 x 5 with White Airplane in Circle Print",4
"51725pr0004","Duplo Flag Wavy 2 x 5 with Skull and Crossed Swords Print",4
"51725pr0005","Duplo Flag Wavy 2 x 5 with Chequered Print",4
"51725pr0006","Duplo Flag Wavy 2 x 5 with Skull and Crossbones Print",4
"51725pr0007","Duplo Flag Wavy 2 x 5 with Globe Print",4
"51725pr0008","Duplo Flag Wavy 2 x 5 with Red Phoenix and Yellow Fire Print",4
"51727pr0001","Duplo Armor with Silver Helmet with Black Top, and Red and Yellow Breastplate and Dragon Print",4
"51727pr0002","Duplo Armor with Black Helmet with Silver Top, and Red and Yellow Breastplate and Dragon Print",4
"51727pr0003","Duplo Armor with Gold Helmet, and Gold Breastplate and Phoenix Print",4
"51727pr0004","Duplo Armor with Gold Helmet with Black Top, with White Rivets and Phoenix Print",4
"51728pr0001","Duplo Armor with Blue Top Feather and Blue and Yellow Breastplate with Lion and Crown Print",4
"51728pr0002","Duplo Armor with Yellow Top Feather and Blue and Yellow Breastplate with Lion and Crown Print",4
"51728pr0003","Duplo Armor with White Top Feather and Blue and Yellow Breastplate with Lion and Crown Print",4
"51731","Duplo Spiked Flail / Mace",4
"51732","Duplo Brick 4 x 3 x 3 Wry Inverted",4
"51739","Wedge Plate 2 x 4",49
"51741pr0001","Duplo Figure with Rounded Head with Skeleton / Ghost Print",57
"51741pr0002","Duplo Figure with Rounded Head with Dark Bluish Gray Legs, Blue Chest, White Arms, Dark Bluish Gray Hands",57
"51741pr0003","Duplo Figure with Rounded Head with Dark Bluish Gray Legs, White Chest, Yellow Arms, Dark Bluish Gray Hands",57
"51741pr0004","Duplo Figure with Rounded Head with Black Legs, Red Chest, Bright Light Orange Arms, Bright Light Orange Hands",57
"51741pr0005","Duplo Figure with Rounded Head with Black Legs, Bright Light Orange Chest, Red Arms, Red Hands",57
"51741pr0006","Duplo Figure with Rounded Head with Dark Bluish Gray Legs, White Chest, Blue Arms, Dark Bluish Gray Hands (Old Knight)",57
"51741pr0007","Duplo Figure with Rounded Head with Dark Bluish Gray Legs, Brown Chest, Dark Bluish Gray Arms, Dark Bluish Gray Hands (Phoenix Soldier)",57
"51741pr0008","Duplo Figure with Rounded Head with Black Legs, Dark Bluish Gray Chest with Brown Belts, Dark Bluish Gray Arms, Dark Bluish Gray Hands",57
"51741pr0009","Duplo Figure with Rounded Head with Black Legs, Red Chest with Dragon Shield, Bright Light Orange Arms and Hands, Stubble and Open Mouth",57
"51741pr0010","Duplo Figure with Rounded Head with Black Legs, Bright Light Orange Chest, Red Arms and Hands, Wide Crooked Grin",57
"51753","Duplo Brick 1 x 3 x 2 Round Top with Recycling Arrows Print",4
"51769pr0001","Duplo Shield, Angled Triangle with Lion and Crown on Yellow and Blue Background Print",4
"51769pr0002","Duplo Shield, Angled Triangle with Black Dragon on Yellow and Red Background Print",4
"51769pr0003","Duplo Shield, Angled Triangle with Phoenix Print",4
"51786","Duplo Crossbow (51786)",4
"51796","Body from Nestle Promo Figure - Jayko with Glaive and Shield",57
"51797","Body from Nestle Promo Figure - Shadow Knight with Spear and Shield",57
"51798","Body from Nestle Promo Figure - Danju with Mace and Shield",57
"51799","Body from Nestle Promo Figure - Rascus with Axe and Shield",57
"518","Weapon Cannon Non Shooting",27
"51800","Body from Nestle Promo Figure - Jayko with Sword and Shield",57
"51801","Body from Nestle Promo Figure - Santus with Sword and Shield",57
"51802","Weapon Glaive from Nestle Promo Figure",27
"51803","Weapon Spear from Nestle Promo Figure (Shadow Knight)",27
"51804","Weapon Mace from Nestle Promo Figure (Danju)",27
"51805","Weapon Axe from Nestle Promo Figure",27
"51806","Weapon Sword from Nestle Promo Figure (Jayko)",27
"51807","Weapon Sword from Nestle Promo Figure (Santus)",27
"51808","Shield from Nestle Promo Figure - Jayko with Glaive and Shield",27
"51810","Shield from Nestle Promo Figure - Shadow Knight with Spear and Shield",27
"51811","Shield from Nestle Promo Figure - Danju with Mace and Shield",27
"51812","Shield from Nestle Promo Figure - Rascus with Axe and Shield",27
"51813","Shield from Nestle Promo Figure - Jayko with Sword and Shield",27
"51814","Shield from Nestle Promo Figure - Santus with Sword and Shield",27
"51858","Crane Basket 2 x 3 x 2 with Locking Hinge Fingers",34
"51874","Animal Dragon Tail End",28
"51874pat0001","Dragon Tail Barbed with Marbled Black Pattern",28
"51874pat0002","Dragon Tail Barbed with Marbled Red Pattern [7093 / 7094]",28
"51874pat0003","Dragon Tail Barbed with Marbled Metallic Gold Pattern",28
"51874pat0004","Dragon Tail Barbed with Marbled Black Pattern",28
"51896","LegoSticker for Set 8643 - (51896/4250284)",58
"51907","Duplo Horse Battle Helmet",4
"51934pr0001","Duplo Horse Barding with Silver Armor and Dragon with Red and Yellow Background Print",4
"51934pr0002","Duplo Horse Barding with Silver Armor and Lion and Crown with Blue and Yellow Background Print",4
"51957","Duplo Garbage Container with Black Handle",4
"51991","Technic Bionicle Minifig Visorak (Unspecified)",24
"51991a","Bionicle Mini - Visorak Boggarak",41
"51991b","Bionicle Mini - Visorak Keelerak",41
"51991c","Bionicle Mini - Visorak Oohnorak",41
"51991d","Bionicle Mini - Visorak Roporak",41
"51991e","Bionicle Mini - Visorak Suukorak",41
"51991f","Bionicle Mini - Visorak Vohtarak",41
"51996","Duplo Broadaxe",4
"51ps1","Technic Panel Dome 6 x 6 x 5 2/3 with R2-D2 No Eye Print",40
"51ps2","Technic Panel Dome 6 x 6 x 5 2/3 with R2-D2 Eye Print",40
"52022","Stickersheet for 60239-1 (52022/6260611)",58
"52024","Duplo Building Wall, 4 x 6 x 6 Curved Turret (Castle)",4
"52025","Duplo Roof Spire",4
"52027","Duplo Building Turret Top - Castle",4
"52031","Wedge 4 x 6 x 2/3 Triple Curved",37
"52036","Vehicle Base 4 x 12 x 3/4 with 4 x 2 Recessed Center with Smooth Underside",36
"52037","Vehicle Base 6 x 16 x 2/3 with 4 x 4 Recessed Center",36
"52038","Brick Special 2 x 4 - 1 x 4 with 2 Recessed Studs and Thick Side Arches",5
"52040","Brick Special 12 x 12 with 3 Pin Holes on each Side and Axle Holes in Corners",5
"52041","Crane Section 4 x 12 x 3 with 8 Pin Holes",34
"52045","Vehicle, Tipper Bed 32 x 16 x 10 2/3",36
"52053","Duplo Train Front, Thomas & Friends, Thoams Face Print",4
"52055pr0001","Duplo Train Tender Top with 2 x 2 Recess, Thomas & Friends, James Print",4
"52055pr0002","Duplo Train, Tender Top with 2 x 2 Recess, Thomas & Friends Gordon Print",4
"52058pr0001","Duplo Train Cab Top without Bunker, Thomas & Friends James Print",4
"52059","Duplo Train Front, Thomas & Friends, Toby Face",4
"52062","Duplo Train Front, Thomas & Friends, Percy Face",4
"52064","Duplo Container Top 4 x 4 x 3",4
"52065","Duplo Tractor Front with Grille and Eyes (Travis) Print",4
"52066pr0001","Duplo Backhoe Cabin Sloped 2 x 4 x 2 with Headlight Eyes and Dark Red / White Grille Print (Benny)",4
"52067","Duplo Backhoe Caterpillar Base 4 x 5 x 3 with Black Undercarriage and Fake Treads",4
"52069","Duplo Excavator Bucket 2 x 2 x 2 with Three Teeth and Angled Arm Clip (Benny)",4
"52071","Duplo Trailer Base 4 x 4 with Two Black Wheels and Hitch Ends",4
"52072","Duplo Building 6 x 12 x 5 with Center Door and Two Window's with Bright Light Orange Bottom (Caravan)",4
"52107","Brick Special 1 x 2 with Studs on 2 Sides",5
"52169","Sticker Sheet for Set 8648-1  (52169/4254503)",58
"52189c01","Duplo Siren with Light & Sound, 1 x 2 Base with Yellow Button",4
"52189c02","Duplo Siren with Light & Sound, 1 x 2 Base with Red Button",4
"52189c03","Duplo Siren with Light, 1 x 2 Base with Red Button",4
"52193","Sticker Sheet for Set 8647-1  (52193/4254634)",58
"52198","Duplo Dragon Head with Red Eyes",4
"52261","Bionicle Mask Ultimate Dume (Mask of Power)",41
"52345","Minifig Helmet SW Luminara Unduli",65
"52365","Duplo Catapult Arm",4
"52366","Duplo Catapult Base",4
"52501","Slope Inverted 45° 6 x 1 Double with 1 x 4 Cutout",3
"52654","Minifig Magnet",39
"52655","Sports Ball, Magnetic, Harry Potter",27
"52668","Technic Brick 6 x 8 Open Center with 2 Fixed Rotatable Friction Pins on 3 Sides",8
"52716","Duplo Hairbrush, Heart Shaped",4
"52779","Sticker Sheet for Set 7237-1  (52779/4261682)",58
"5282","Electric RC Controller [RC Vehicles]",45
"52828","Duplo Train Front, Thomas & Friends, James Face Print",4
"52840pr0001","Duplo Train Cab Top, Thomas & Friends, Percy Print",4
"52843","Duplo Train Cab Top, Thomas & Friends, Thomas Print",4
"52861","Duplo Figure with No Hair, and Lace Print on Top (Princess)",57
"52886","CAPE, NO. 21",38
"529","Headwear Accessory Horn to Clip to Helmet (Samurai)",27
"52914","Duplo Airplane Large Roof 5 x 16",4
"52918","Duplo Airplane Front Door",4
"52918pr0001","Duplo Airplane Front Door with Light Bluish Gray Panel Print",4
"52919","Duplo Airplane Large Cargo Door",4
"52919pr0001","Duplo Airplane Large Cargo Door with Light Bluish Gray Panel Print",4
"52920","Duplo Airplane Large Wings 30 x 6",4
"52922","Duplo Airplane Large Engine Housing",4
"52923","Duplo Airplane Large Engine",4
"52924","Duplo Plate 2 x 4 with Two Holes",4
"52932","Duplo Helicopter Skids / Ponton Large",4
"5306","Electric Brick 2 x 2 x 2/3 with Wire End",45
"53067","Duplo Backhoe Grille (Scoop) Print",4
"53068","Duplo Crane Cabin 4 x 4 x 2 with Eyes (Lofty) Print",4
"53069","Bionicle Mask Hau (Toa Lhikan)",41
"5306a","Electric Train Track Contacts with Wire and 2 x 2 x 2/3 Brick",45
"5306ac015","Electric, Wire with Brick 2 x 2 x 1/3 Pair, 15 Studs Long (rare brick height)",45
"5306b","Electric, Wire with Brick 2 x 2 x 2/3 Pair [Undetermined Length]",45
"5306bc015","Electric Wire with Brick 2 x 2 x 2/3 Pair, 15 Studs Long",45
"5306bc017","Electric Wire with Brick 2 x 2 x 2/3 Pair, 17 Studs Long",45
"5306bc020","Electric, Wire with Brick 2 x 2 x 2/3 Pair, 20 Studs Long",45
"5306bc021","Electric, Wire with Brick 2 x 2 x 2/3 Pair, 21 Studs Long",45
"5306bc026","Electric Wire with Brick 2 x 2 x 2/3 Pair, 26 Studs Long",45
"5306bc036","Electric, Wire with Brick 2 x 2 x 2/3 Pair, 36 Studs Long",45
"5306bc046","Electric Wire with Brick 2 x 2 x 2/3 Pair, 46 Studs Long",45
"5306bc069","Electric, Wire with Brick 2 x 2 x 2/3 Pair, 69 Studs Long",45
"5306bc162","Electric, Wire with Brick 2 x 2 x 2/3 Pair, 162 Studs Long",45
"5306bc378","Electric, Wire with Brick 2 x 2 x 2/3 Pair, 378 Studs Long",45
"5306c01","Electric, Train Track Contacts with Wire and 2 x 2 x 2/3 Brick",45
"53070","Bionicle Weapon Lava Greatsword / Shield Half (Toa Lhikan)",41
"5313","Track System, Energizer Track 16 x 15 x 2",45
"5313a","Electric Motor Rechargeable 4 x 8 x 1 2/3 (Track System)",45
"53142","Duplo Airplane Landing Gear with Four Wheels",4
"53143","Duplo Airplane Landing Gear with Two Wheels and Clip",4
"53157","Duplo Brick 2 x 2 with Red, Dark Red, and Tan Bricks Print",4
"53178","Pneumatic Cylinder Bracket",22
"53290","Dragon Head 'Hungarian Horntail'",28
"53308","Duplo Airplane Fuselage 14 x 30 x 5",4
"53318","Sticker for Set 8656-1 - (53318/4268530)",58
"53346c01pb01","Large Figure Torso with King Mathias Print - Series 2 - Lion Head Relief",41
"53347pb01","Large Figure Shield, 2 x 4 Brick Relief, Lion with Blue-Violet and Silver Print",41
"5334c01pr0001","Duplo Dragon Large with Bright Light Yellow Underside",4
"5334c01pr0002","Duplo Dragon Large with Tan Underside",4
"5334c01pr0003","Duplo Dragon Large with Red Underside",4
"5334c02pr0001","Duplo Dragon Large with Armor, and Black Underside",4
"5336c01","Duplo Animal Shark with Opening Jaw, Complete Assembly",4
"53379","Bionicle Rhotuka Shield",41
"53384","Bionicle Mask Kualsi",41
"53389","Minifig Head Cover, Shark",65
"53393","Bionicle Mask Large Hau (Toa Lhikan Style)",41
"53394","Bionicle Mask Large Kiril (Turaga Dume Style)",41
"53400","Train, Track Plastic (RC Trains) Curved",36
"53401","Train, Track Plastic (RC Trains) Straight",36
"53403","Train, Track Plastic (RC Trains) Switch Point Right",36
"53406","Train, Track Plastic (RC Trains) Switch Point Left",36
"53415","Cloth Cape, King Figure with 1 Neck Hole (Series 2)",38
"53447","Paper, Cardboard Punch-outs for Set 9544",17
"53450","Minifig Helmet - Viking with Side Horn Holes",65
"53451","Barb Small Flexible [Claw, Horn]",28
"53452","Boat Hull Viking Bow / Stern",35
"53454","Weapon Axe Head, Clip-on (Viking) [Thick Clip]",27
"53455","Serpent Head 'Midgard Serpent' (Set 7018)",28
"53456","Dragon Head Viking Beaked",28
"53457","Wolf Head 'Fenris Wolf'",28
"53491","Duplo Airplane Large Tail Fin 1 x 9 x 5",4
"53491pr0001","Duplo Airplane Large Tail Fin 1 x 9 x 5 with Orange Airplane on White Cloud Print",4
"53500","Bionicle Head Connector Block Eye/Brain Stalk (Piraka) - Light-Up",41
"53510","Duplo Door / Window without Interior Top Clip",4
"53531","Sports Net 8 x 16 Lattice",31
"53532","Sports Soccer Stadium Base",1
"53533","Technic Beam 2 x 4 Fork with Pin",55
"53535","Sticker sheet for Set 8421-1 (53535/4272325)",58
"53542","Bionicle Foot Toa Inika Clawed",41
"53543","Bionicle Toa Inika Thigh Cover",41
"53544","Bionicle Toa Inika Upper Arm Cover",41
"53544pat0001","Bionicle Toa Inika Upper Arm Cover, Marbled White Pattern",41
"53545","Bionicle Toa Inika Upper Torso / Shoulders Section",41
"53546","Bionicle Chest Armor, Toa Inika - Type 1",41
"53547","Bionicle Chest Armour, Toa Inika - Type 2",41
"53547pat0001","Bionicle Chest Armour, Toa Inika - Type 2 with Marbled Pearl Light Gray Pattern",41
"53548","Bionicle Toa Inika Leg Lower Section",41
