"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","num.parts","style"
"4556-1","Train Station",1999,239,236,"Train","9V",NA,14888,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Ponytail"
"4559-1","Cargo Railway",1996,846,236,"Train","9V",NA,5400,NA,2,2,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Ponytail"
"4560-1","Railway Express",1999,672,236,"Train","9V",NA,12126,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Ponytail"
"4561-1","Railway Express with Transformer and Speed Regulator",1999,673,236,"Train","9V",NA,8576,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Ponytail"
"45800-1","FIRST LEGO League Challenge 2014 - World Class",2014,2098,398,"FIRST LEGO League",NA,NA,11244,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"45801-1","Trash Trek  (FLL)",2015,1992,398,"FIRST LEGO League",NA,NA,15376,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"45802-1","Animal Allies",2016,2167,398,"FIRST LEGO League",NA,NA,13508,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"45807-1","Mission Moon",2018,693,507,"Educational and Dacta",NA,NA,24647,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"45807-1","Mission Moon",2018,693,507,"Educational and Dacta",NA,NA,24647,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"4637-1","Safari Building Set",2012,152,37,"Creator","Basic Set",NA,2057,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"4644-1","Marina",2011,291,59,"Town","City","Harbor",4765,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"471702-1","Mia",2017,8,494,"Friends",NA,NA,27339,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Ponytail"
"4841-1","Hogwarts Express (3rd edition)",2010,646,246,"Harry Potter",NA,NA,5345,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"4854-1","Doc Ock's Bank Robbery",2004,180,488,"Super Heroes","Spider-Man",NA,3789,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF",1,"Ponytail"
"4936-1","Medic and Patient",2007,18,60,"Town","City","Hospital",9274,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"4937-1","Life Guard - Quick Magic Box Promotional",2007,38,55,"Town","City","Coast Guard",1534,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"5000023-1","LEGO Store Grand Re-Opening Exclusive Set (Colorado Mills, Denver, CO)",2012,12,408,"LEGO Brand Store",NA,NA,5822,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"5000437-1","Vintage Minifigure Collection Vol. 1 - 2012 Edition",2012,21,535,"Collectible Minifigures",NA,NA,6600,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"5002146-1","Minifigure Collection 2013 Vol 1 of 3",2013,20,535,"Collectible Minifigures",NA,NA,2066,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"5002146-1","Minifigure Collection 2013 Vol 1 of 3",2013,20,535,"Collectible Minifigures",NA,NA,2066,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"5002147-1","Minifigure Collection 2013 Vol 2 of 3",2013,22,535,"Collectible Minifigures",NA,NA,23466,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"5002890-1","Friends: Brickmaster",2012,103,497,"Books",NA,NA,11070,NA,1,1,"92257","Minidoll Hair Long with Ponytail and Side Bangs [1 Hole]",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Ponytail"
"5004421-1","Musicians Minifigure Collection",2016,17,535,"Collectible Minifigures",NA,NA,18619,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,321,"Dark Azure","#078BC9",FALSE,"#FFFFFF",1,"Ponytail"
"5004422-1","Warriors Minifigure Collection",2016,17,535,"Collectible Minifigures",NA,NA,20573,NA,1,1,"17347pr0002","Minifig Hair Ponytail Long Straight with Tie Gold Print",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"5004573-1","Athletes Minifigure collection",2016,20,535,"Collectible Minifigures",NA,NA,18756,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"5004931-1","Birthday Card",2017,20,206,"Seasonal",NA,NA,22523,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"5004934-1","Christmas Ornament",2017,66,228,"Seasonal","Christmas","Creator",20774,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"5004936-1","Iconic Cave",2017,11,535,"Collectible Minifigures",NA,NA,19601,NA,1,1,"95326","Minifig Hair Messy with Swept-up Ponytail, Sidebangs and Clip",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"5004940-1","City Jungle Minifigures",2017,21,535,"Collectible Minifigures",NA,NA,20343,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Ponytail"
"5005255-1","Collectible Minifigures - Jurassic World",2018,18,535,"Collectible Minifigures",NA,NA,28302,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Ponytail"
"5133-1","Town Accessories",1996,47,454,"Service Packs","Town",NA,2432,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"5137-1","Town Accessories",1994,44,454,"Service Packs","Town",NA,1223,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"5318-1","Head Wear",1999,26,443,"Service Packs",NA,NA,630,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Ponytail"
"5318-1","Head Wear",1999,26,443,"Service Packs",NA,NA,630,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Ponytail"
"5318-1","Head Wear",1999,26,443,"Service Packs",NA,NA,630,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"5393-1","Headgear (Hats and Hair)",1997,31,454,"Service Packs","Town",NA,8545,NA,2,2,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Ponytail"
"5393-1","Headgear (Hats and Hair)",1997,31,454,"Service Packs","Town",NA,8545,NA,2,2,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",2,"Ponytail"
"5393-1","Headgear (Hats and Hair)",1997,31,454,"Service Packs","Town",NA,8545,NA,2,2,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",2,"Ponytail"
"5508-1","Deluxe Brick Box",2010,704,37,"Creator","Basic Set",NA,3554,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"5508-1","Deluxe Brick Box",2010,704,37,"Creator","Basic Set",NA,30080,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"5887-1","Dino Defense HQ",2012,792,481,"Dino",NA,NA,742,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60031-1","City Corner {re-issue from set 7641-1}",2013,478,63,"Town","City","Traffic",14952,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60066-1","Swamp Police Starter Set",2015,78,61,"Town","City","Police",16323,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60069-1","Swamp Police Station",2015,706,61,"Town","City","Police",437,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60077-1","Space Starter Set",2015,107,93,"Town","Space Port",NA,13099,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60080-1","Spaceport",2015,585,93,"Town","Space Port",NA,14258,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60097-1","City Square",2015,1683,63,"Town","City","Traffic",12656,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Ponytail"
"60097-1","City Square",2015,1683,63,"Town","City","Traffic",12656,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60120-1","Volcano Starter Set",2016,83,52,"Town","City",NA,10671,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60127-1","Prison Island Starter Set",2016,92,61,"Town","City","Police",1521,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF",1,"Ponytail"
"60130-1","Prison Island",2016,753,61,"Town","City","Police",3423,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Ponytail"
"60130-1","Prison Island",2016,753,61,"Town","City","Police",3423,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF",1,"Ponytail"
"60132-1","Service Station",2016,513,63,"Town","City","Traffic",9576,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60134-1","Fun in the park - City People Pack",2016,160,52,"Town","City",NA,186,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60134-1","Fun in the park - City People Pack",2016,160,52,"Town","City",NA,186,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF",1,"Ponytail"
"60134-1","Fun in the park - City People Pack",2016,160,52,"Town","City",NA,186,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"60143-1","Auto Transport Heist",2017,402,61,"Town","City","Police",752,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Ponytail"
"60147-1","Fishing Boat",2017,145,59,"Town","City","Harbor",4817,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60149-1","4x4 with Catamaran",2017,198,52,"Town","City",NA,14403,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60151-1","Dragster Transporter",2017,333,52,"Town","City",NA,6815,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60153-1","People pack Fun at the beach",2017,169,52,"Town","City",NA,19030,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"60153-1","People pack Fun at the beach",2017,169,52,"Town","City",NA,19030,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60153-1","People pack Fun at the beach",2017,169,52,"Town","City",NA,19030,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60154-1","Bus Station",2017,337,63,"Town","City","Traffic",19534,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60154-1","Bus Station",2017,337,63,"Town","City","Traffic",19534,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF",1,"Ponytail"
"60155-1","City Advent Calendar",2017,248,208,"Seasonal","Advent","City",19737,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60160-1","Jungle Mobile Lab",2017,425,614,"Town","City","Jungle",18584,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60162-1","Jungle Air Drop Helicopter",2017,1250,614,"Town","City","Jungle",18953,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"60165-1","4 x 4 Response Unit",2017,346,55,"Town","City","Coast Guard",19010,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60166-1","Heavy-Duty Rescue Helicopter",2017,414,55,"Town","City","Coast Guard",19008,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Ponytail"
"60169-1","City Cargo Terminal",2017,740,54,"Town","City","Cargo",19004,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60171-1","Mountain Fugitives",2018,88,52,"Town","City",NA,21198,NA,1,1,"35660pr0002","Minifig Hair and Hat, Ponytail Dark Orange Print",65,"Minifig Headwear",FALSE,272,"Dark Blue","#0A3463",FALSE,"#FFFFFF",1,"Ponytail"
"60173-1","Mountain Arrest",2018,301,61,"Town","City","Police",21079,NA,1,1,"95226","Minifig Hair Swept Back with Short Ponytail",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60174-1","Mountain Police Headquarters",2018,654,52,"Town","City",NA,21199,NA,1,1,"35660pr0002","Minifig Hair and Hat, Ponytail Dark Orange Print",65,"Minifig Headwear",FALSE,272,"Dark Blue","#0A3463",FALSE,"#FFFFFF",1,"Ponytail"
"60176-1","Wild River Escape",2018,126,52,"Town","City",NA,21201,NA,1,1,"95226","Minifig Hair Swept Back with Short Ponytail",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60179-1","Ambulance Helicopter",2018,189,60,"Town","City","Hospital",21080,NA,1,1,"35660pr0001","Minifig Hair and Hat, Ponytail Reddish Brown Print",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"60183-1","Heavy Cargo Transport",2018,310,63,"Town","City","Traffic",21083,NA,1,1,"35660pr0001","Minifig Hair and Hat, Ponytail Reddish Brown Print",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"60197-1","Passenger Train",2018,676,233,"Train",NA,NA,25512,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60198-1","Cargo Train",2018,1224,233,"Train",NA,NA,25513,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"60200-1","Capital City",2018,1210,63,"Town","City","Traffic",24654,NA,1,1,"35660pr0001","Minifig Hair and Hat, Ponytail Reddish Brown Print",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"60201-1","City Advent Calendar",2018,313,208,"Seasonal","Advent","City",25514,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Ponytail"
"60201-1","City Advent Calendar",2018,313,208,"Seasonal","Advent","City",25514,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"60202-1","People Pack - Outdoor",2018,164,52,"Town","City",NA,24663,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Ponytail"
"60202-1","People Pack - Outdoor",2018,164,52,"Town","City",NA,24663,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,226,"Bright Light Yellow","#FFF03A",FALSE,"#000000",1,"Ponytail"
"60202-1","People Pack - Outdoor",2018,164,52,"Town","City",NA,24663,NA,1,1,"88286","Minifig Hair Ponytail Long French Braided",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"60204-1","Hospital",2018,860,60,"Town","City","Hospital",24664,NA,1,1,"35660pr0001","Minifig Hair and Hat, Ponytail Reddish Brown Print",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"60209-1","Diamond Heist",2019,397,52,"Town","City",NA,30687,NA,1,1,"35660pr0002","Minifig Hair and Hat, Ponytail Dark Orange Print",65,"Minifig Headwear",FALSE,272,"Dark Blue","#0A3463",FALSE,"#FFFFFF",1,"Ponytail"
"60210-1","Air Base",2019,528,52,"Town","City",NA,30688,NA,1,1,"13785","Minifig Hair Ponytail and Fringe",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Ponytail"
"60214-1","Burger Bar Fire Rescue",2019,326,58,"Town","City","Fire",30074,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60215-1","Fire Station",2019,506,58,"Town","City","Fire",30075,NA,1,1,"35660pr0001","Minifig Hair and Hat, Ponytail Reddish Brown Print",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"60216-1","Downtown Fire Brigade",2019,942,52,"Town","City",NA,29984,NA,1,1,"35660pr0001","Minifig Hair and Hat, Ponytail Reddish Brown Print",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"60220-1","Garbage Truck",2019,90,52,"Town","City",NA,29987,NA,1,1,"87990","Minifig Hair Ponytail and Swept Sideways Fringe",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"60221-1","Diving Yacht",2019,147,52,"Town","City",NA,29988,NA,1,1,"35660pr0002","Minifig Hair and Hat, Ponytail Dark Orange Print",65,"Minifig Headwear",FALSE,272,"Dark Blue","#0A3463",FALSE,"#FFFFFF",1,"Ponytail"
"6053-1","My First LEGO Town",2011,709,37,"Creator","Basic Set",NA,7422,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Ponytail"
"6210-1","Jabba's Sail Barge",2006,781,169,"Star Wars","Star Wars Episode 4/5/6",NA,3374,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Ponytail"
"6253-1","Shipwreck Hideout",2009,313,153,"Pirates","Pirates II",NA,3368,NA,1,1,"62696","Minifig Hair Ponytail Long with Side Bangs",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Ponytail"
"6314-1","City People",1992,36,84,"Town","Classic Town","Supplemental",12924,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Ponytail"
"6314-1","City People",1992,36,84,"Town","Classic Town","Supplemental",12924,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Ponytail"
"6326-1","Town Folks",1998,40,102,"Town","Town Jr.","Supplemental",9453,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Ponytail"
"6329-1","Truck Stop",1998,144,103,"Town","Town Jr.","Traffic",7620,NA,1,1,"6093","Minifig Hair Ponytail",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Ponytail"
