"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts","mood","mood.color"
"1593-1","Super Model",1983,314,130,"Space","Classic Space",NA,15036,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1598-1","Basic Set",1987,38,467,"Universal Building Set","Basic",NA,9970,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1612-1","Race Car",1988,30,82,"Town","Classic Town","Race",15737,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1620-2","Factory",1978,233,75,"Town","Classic Town","Food & Drink",7671,NA,3,3,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3,"Happy","#F2CD37"
"1638-1","Blue Bucket",1990,444,467,"Universal Building Set","Basic",NA,2201,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"164-1","Passenger Wagon",1978,145,235,"Train","4.5V",NA,2048,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"165-1","Cargo Station",1978,264,235,"Train","4.5V",NA,1407,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1651-2","Maersk Line Container Truck",1980,305,70,"Town","Classic Town","Cargo",14402,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1656-1","Evacuation Team",1991,244,74,"Town","Classic Town","Fire",9434,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"166-1","Flat Wagon",1978,51,235,"Train","4.5V",NA,12822,NA,2,2,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1661-2","Basic Building Set in Bucket",1989,418,467,"Universal Building Set","Basic",NA,1619,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1665-1","Dual FX Racers",1990,108,82,"Town","Classic Town","Race",10915,NA,3,3,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3,"Happy","#F2CD37"
"167-1","Loading Ramp and Car Transport Wagon",1978,100,235,"Train","4.5V",NA,499,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1680-1","Hay Cart with Smugglers",1990,67,194,"Castle","Forestmen",NA,7163,NA,3,3,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3,"Happy","#F2CD37"
"1682-1","Space Shuttle",1990,419,68,"Town","Classic Town","Airport",13279,NA,3,3,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3,"Happy","#F2CD37"
"1687-1","Midnight Transport",1993,271,68,"Town","Classic Town","Airport",2002,NA,1,1,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1687-1","Midnight Transport",1993,271,68,"Town","Classic Town","Airport",2002,NA,2,2,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1694-1","Galactic Scout",1992,23,129,"Space","Blacktron II",NA,4545,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1695-1","Treasure Chest",1992,24,190,"Castle","Crusaders",NA,7377,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1708-1","Large Bucket",1994,665,469,"Universal Building Set","Basic Set",NA,9165,NA,2,2,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1736-1","Wizard's Cart",1995,18,186,"Castle",NA,NA,16032,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1737-1","Scorpion Detector",1996,195,131,"Space","Exploriens",NA,15075,NA,2,2,"3626bp69","Minifig Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",2,"Happy","#F2CD37"
"1746-1","Wiz the Wizard",1995,18,186,"Castle",NA,NA,14927,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1750-1","Renault Formula 1 Racer",1992,32,82,"Town","Classic Town","Race",14072,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1760-1","Go-Cart",1995,21,82,"Town","Classic Town","Race",13659,NA,1,1,"3626bp05","Minifig Head Male Standard Grin and Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1762-1","Go-Cart",1995,21,82,"Town","Classic Town","Race",5741,NA,1,1,"3626bp05","Minifig Head Male Standard Grin and Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1772-1","Airport Container Truck",1991,79,68,"Town","Classic Town","Airport",7357,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1773-1","Airline Maintenance Vehicle with Trailer",1996,108,68,"Town","Classic Town","Airport",5827,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1774-1","Aircraft",1991,138,68,"Town","Classic Town","Airport",16118,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1775-1","Jet",1994,164,68,"Town","Classic Town","Airport",8293,NA,1,1,"3626bp07","Minifig Head with Freckle Nose and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1775-1","Jet",1994,164,68,"Town","Classic Town","Airport",8293,NA,2,2,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1786-1","Jailbreak Joe",1995,189,80,"Town","Classic Town","Police",1000,NA,1,1,"3626bp03","Minifig Head Moustache Pointed with Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1786-1","Jailbreak Joe",1995,189,80,"Town","Classic Town","Police",1000,NA,2,2,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1787-1","Crater Cruiser",1995,183,145,"Space","Unitron",NA,7379,NA,1,1,"3626bp69","Minifig Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1789-1","Star Hawk II",1995,292,145,"Space","Unitron",NA,14076,NA,1,1,"3626bp69","Minifig Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1793-1","Space Station Zenon",1995,351,145,"Space","Unitron",NA,8667,NA,2,2,"3626bp69","Minifig Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",2,"Happy","#F2CD37"
"1796-1","Freestyle Large Monster Bucket",1996,653,399,"Freestyle",NA,NA,479,NA,1,1,"3626bp03","Minifig Head Moustache Pointed with Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1796-1","Freestyle Large Monster Bucket",1996,653,399,"Freestyle",NA,NA,479,NA,1,1,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1796-1","Freestyle Large Monster Bucket",1996,653,399,"Freestyle",NA,NA,479,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1807-1","Santa Claus and Sleigh",1995,17,227,"Seasonal","Christmas",NA,452,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1808-1","Light Aircraft and Ground Support",1996,126,68,"Town","Classic Town","Airport",907,NA,2,2,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1815-1","Paradisa Lifeguard",1996,38,90,"Town","Paradisa",NA,7503,NA,1,1,"3626bp03","Minifig Head Moustache Pointed with Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1817-1","Sea Plane with Hut and Boat",1996,134,83,"Town","Classic Town","Recreation",3153,NA,3,3,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3,"Happy","#F2CD37"
"1818-1","Aircraft and Ground Support Equipment and Vehicle",1996,203,68,"Town","Classic Town","Airport",5476,NA,1,1,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1818-1","Aircraft and Ground Support Equipment and Vehicle",1996,203,68,"Town","Classic Town","Airport",5476,NA,1,1,"3626bp07","Minifig Head with Freckle Nose and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1818-1","Aircraft and Ground Support Equipment and Vehicle",1996,203,68,"Town","Classic Town","Airport",5476,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1821-1","Rally Racers",1996,195,82,"Town","Classic Town","Race",240,NA,1,1,"3626bp03","Minifig Head Moustache Pointed with Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1821-1","Rally Racers",1996,195,82,"Town","Classic Town","Race",240,NA,1,1,"3626bp04","Minifig Head Glasses with Black Sunglasses and Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1821-1","Rally Racers",1996,195,82,"Town","Classic Town","Race",240,NA,1,1,"3626bp05","Minifig Head Male Standard Grin and Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"1824-1","Flying Duck",1997,17,468,"Universal Building Set","Basic Model",NA,2010,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1831-1","Maersk Line Container Lorry",1995,204,70,"Town","Classic Town","Cargo",9981,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1831-2","Maersk Sealand Container Lorry",1995,206,70,"Town","Classic Town","Cargo",11157,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1845-1","20th Anniversary Jackpot Bucket",1993,719,469,"Universal Building Set","Basic Set",NA,1293,NA,2,2,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1847-1","Freestyle Set",1996,33,399,"Freestyle",NA,NA,14190,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1854-1","House with Roof-Windows ( Velux )",1996,152,69,"Town","Classic Town","Building",15765,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1860-1","Freestyle Set",1995,32,399,"Freestyle",NA,NA,8999,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1878-1","Small Bucket",1991,406,467,"Universal Building Set","Basic",NA,2485,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1879-1","Large Bucket",1992,441,467,"Universal Building Set","Basic",NA,12775,NA,2,2,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1880-1","XL Bucket",1992,576,467,"Universal Building Set","Basic",NA,15713,NA,2,2,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1895-1","Sky Patrol",1992,89,80,"Town","Classic Town","Police",4035,NA,2,2,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1896-1","Trauma Team",1992,296,78,"Town","Classic Town","Hospital",5769,NA,5,5,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",5,"Happy","#F2CD37"
"1898-1","Weetabix Dragster",1989,27,82,"Town","Classic Town","Race",13662,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1899-1","Weetabix Racer",1989,24,82,"Town","Classic Town","Race",11107,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"190-1","Farm Set",1974,526,364,"Building Set with People",NA,NA,9936,NA,1,1,"685px2","Homemaker Figure Head with Eyes, Glasses and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"190-1","Farm Set",1974,526,364,"Building Set with People",NA,NA,9936,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"190-1","Farm Set",1974,526,364,"Building Set with People",NA,NA,9936,NA,1,1,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1906-1","Majisto's Tower",1994,196,186,"Castle",NA,NA,15254,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1916-1","Starion Patrol",1993,23,140,"Space","Space Police II",NA,15104,NA,1,1,"3626bp69","Minifig Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"192-1","Policemen",1977,86,364,"Building Set with People",NA,NA,8819,NA,3,3,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",3,"Happy","#F2CD37"
"194-1","Family",1976,94,364,"Building Set with People",NA,NA,10876,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1952-1","Dairy Tanker",1989,128,75,"Town","Classic Town","Food & Drink",11600,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"196-1","Antique Car",1975,115,364,"Building Set with People",NA,NA,4359,NA,1,1,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1962-1","Basic Building Set",1985,219,467,"Universal Building Set","Basic",NA,13344,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1963-1","Basic Set with Storage Case",1986,221,467,"Universal Building Set","Basic",NA,12186,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1965-1","Basic Building Set",1985,38,469,"Universal Building Set","Basic Set",NA,4492,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1966-1","Car Repair Shop",1985,300,85,"Town","Classic Town","Traffic",229,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"1968-1","Space Express",1985,183,130,"Space","Classic Space",NA,9847,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"197-1","Farm Vehicle and Animals",1976,120,364,"Building Set with People",NA,NA,1290,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"1973-1","Emirates Airliner",1989,138,68,"Town","Classic Town","Airport",5519,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"198-1","Cowboys",1977,39,364,"Building Set with People",NA,NA,9851,NA,1,1,"685px3","Homemaker Figure Head with Eyes, Freckles and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"198-1","Cowboys",1977,39,364,"Building Set with People",NA,NA,9851,NA,1,1,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"199-1","Scooter",1977,41,364,"Building Set with People",NA,NA,7981,NA,1,1,"685px4","Homemaker Figure Head with Eyes, Eyebrows and Smile Print",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"20002-1","Fire Truck",2008,56,58,"Town","City","Fire",1962,NA,1,1,"3626bpr0389","Minifig Head Male Smirk, Pupils, Stubble Beard and Moustache and Sideburns Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"2000409-1","Window Exploration Bag",2010,5200,507,"Educational and Dacta",NA,NA,7847,NA,100,100,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",100,"Happy","#F2CD37"
"2000413-1","Connections Kit",2010,2045,432,"Master Building Academy",NA,NA,7906,NA,10,10,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",10,"Happy","#F2CD37"
